,rh1,rh2,ang,energia
676,2.108,2.408,95.5,-75.945239
677,2.108,2.508,95.5,-75.931283
678,2.108,2.608,95.5,-75.917287
679,2.108,2.708,95.5,-75.90343100000001
680,2.208,0.808,95.5,-74.59000400000001
681,2.208,0.908,95.5,-75.067461
682,2.208,1.008,95.5,-75.38989000000001
683,2.208,1.108,95.5,-75.608017
684,2.208,1.208,95.5,-75.754952
685,2.208,1.308,95.5,-75.852772
686,2.208,1.408,95.5,-75.91642
687,2.208,1.508,95.5,-75.956127
688,2.208,1.608,95.5,-75.97898199999999
689,2.208,1.708,95.5,-75.98995
690,2.208,1.808,95.5,-75.99254599999999
691,2.208,1.908,95.5,-75.989287
692,2.208,2.008,95.5,-75.981976
693,2.208,2.108,95.5,-75.97191600000001
694,2.208,2.208,95.5,-75.960043
695,2.208,2.308,95.5,-75.947036
696,2.208,2.408,95.5,-75.93338299999999
697,2.208,2.508,95.5,-75.919438
698,2.208,2.608,95.5,-75.905454
699,2.208,2.708,95.5,-75.89161
700,2.308,0.808,95.5,-74.576195
701,2.308,0.908,95.5,-75.053846
702,2.308,1.008,95.5,-75.37643299999999
703,2.308,1.108,95.5,-75.59468199999999
704,2.308,1.208,95.5,-75.74171
705,2.308,1.308,95.5,-75.839597
706,2.308,1.408,95.5,-75.90329200000001
707,2.308,1.508,95.5,-75.943033
708,2.308,1.608,95.5,-75.965911
709,2.308,1.708,95.5,-75.976895
710,2.308,1.808,95.5,-75.979505
711,2.308,1.908,95.5,-75.97625500000001
712,2.308,2.008,95.5,-75.968953
713,2.308,2.108,95.5,-75.958901
714,2.308,2.208,95.5,-75.947036
715,2.308,2.308,95.5,-75.934037
716,2.308,2.408,95.5,-75.92039100000001
717,2.308,2.508,95.5,-75.90645400000001
718,2.308,2.608,95.5,-75.892476
719,2.308,2.708,95.5,-75.878639
720,2.408,0.808,95.5,-74.561693
721,2.408,0.908,95.5,-75.03952
722,2.408,1.008,95.5,-75.362257
723,2.408,1.108,95.5,-75.580629
724,2.408,1.208,95.5,-75.727754
725,2.408,1.308,95.5,-75.825716
726,2.408,1.408,95.5,-75.88946700000001
727,2.408,1.508,95.5,-75.92925
728,2.408,1.608,95.5,-75.952161
729,2.408,1.708,95.5,-75.963171
730,2.408,1.808,95.5,-75.965801
731,2.408,1.908,95.5,-75.962568
732,2.408,2.008,95.5,-75.95528
733,2.408,2.108,95.5,-75.945239
734,2.408,2.208,95.5,-75.93338299999999
735,2.408,2.308,95.5,-75.92039100000001
736,2.408,2.408,95.5,-75.906752
737,2.408,2.508,95.5,-75.89281899999999
738,2.408,2.608,95.5,-75.878846
739,2.408,2.708,95.5,-75.865011
740,2.508,0.808,95.5,-74.54686
741,2.508,0.908,95.5,-75.024849
742,2.508,1.008,95.5,-75.347729
743,2.508,1.108,95.5,-75.566223
744,2.508,1.208,95.5,-75.713447
745,2.508,1.308,95.5,-75.811489
746,2.508,1.408,95.5,-75.875304
747,2.508,1.508,95.5,-75.915139
748,2.508,1.608,95.5,-75.938091
749,2.508,1.708,95.5,-75.949134
750,2.508,1.808,95.5,-75.951791
751,2.508,1.908,95.5,-75.94858
752,2.508,2.008,95.5,-75.94131
753,2.508,2.108,95.5,-75.931283
754,2.508,2.208,95.5,-75.919438
755,2.508,2.308,95.5,-75.90645400000001
756,2.508,2.408,95.5,-75.89281899999999
757,2.508,2.508,95.5,-75.878889
758,2.508,2.608,95.5,-75.864915
759,2.508,2.708,95.5,-75.85108000000001
760,2.608,0.808,95.5,-74.531965
761,2.608,0.908,95.5,-75.010103
762,2.608,1.008,95.5,-75.333119
763,2.608,1.108,95.5,-75.551732
764,2.608,1.208,95.5,-75.699057
765,2.608,1.308,95.5,-75.797184
766,2.608,1.408,95.5,-75.861068
767,2.608,1.508,95.5,-75.900961
768,2.608,1.608,95.5,-75.92396
769,2.608,1.708,95.5,-75.93504200000001
770,2.608,1.808,95.5,-75.937732
771,2.608,1.908,95.5,-75.93454799999999
772,2.608,2.008,95.5,-75.927299
773,2.608,2.108,95.5,-75.917287
774,2.608,2.208,95.5,-75.905454
775,2.608,2.308,95.5,-75.892476
776,2.608,2.408,95.5,-75.878846
777,2.608,2.508,95.5,-75.864915
778,2.608,2.608,95.5,-75.85094000000001
779,2.608,2.708,95.5,-75.837101
780,2.708,0.808,95.5,-74.517205
781,2.708,0.908,95.5,-74.995478
782,2.708,1.008,95.5,-75.318623
783,2.708,1.108,95.5,-75.537352
784,2.708,1.208,95.5,-75.684779
785,2.708,1.308,95.5,-75.78299200000001
786,2.708,1.408,95.5,-75.846949
787,2.708,1.508,95.5,-75.886903
788,2.708,1.608,95.5,-75.90995500000001
789,2.708,1.708,95.5,-75.921081
790,2.708,1.808,95.5,-75.923806
791,2.708,1.908,95.5,-75.920652
792,2.708,2.008,95.5,-75.913425
793,2.708,2.108,95.5,-75.90343100000001
794,2.708,2.208,95.5,-75.89161
795,2.708,2.308,95.5,-75.878639
796,2.708,2.408,95.5,-75.865011
797,2.708,2.508,95.5,-75.85108000000001
798,2.708,2.608,95.5,-75.837101
799,2.708,2.708,95.5,-75.35372199999999
800,0.808,0.808,96.5,-72.068314
801,0.808,0.908,96.5,-73.72296300000001
802,0.808,1.008,96.5,-74.03912700000001
803,0.808,1.108,96.5,-74.25284599999999
804,0.808,1.208,96.5,-74.396695
805,0.808,1.308,96.5,-74.492301
806,0.808,1.408,96.5,-74.55429000000001
807,0.808,1.508,96.5,-74.59269499999999
808,0.808,1.608,96.5,-74.614479
809,0.808,1.708,96.5,-74.624523
810,0.808,1.808,96.5,-74.626286
811,0.808,1.908,96.5,-74.622235
812,0.808,2.008,96.5,-74.614137
813,0.808,2.108,96.5,-74.603267
814,0.808,2.208,96.5,-74.590546
815,0.808,2.308,96.5,-74.576647
816,0.808,2.408,96.5,-74.562061
817,0.808,2.508,96.5,-74.54715300000001
818,0.808,2.608,96.5,-74.532191
819,0.808,2.708,96.5,-74.517372
820,0.908,0.808,96.5,-73.72296300000001
821,0.908,0.908,96.5,-74.193475
822,0.908,1.008,96.5,-74.51095600000001
823,0.908,1.108,96.5,-74.725697
824,0.908,1.208,96.5,-74.87034399999999
825,0.908,1.308,96.5,-74.966597
826,0.908,1.408,96.5,-75.029133
827,0.908,1.508,96.5,-75.068013
828,0.908,1.608,96.5,-75.090214
829,0.908,1.708,96.5,-75.100627
830,0.908,1.808,96.5,-75.102717
831,0.908,1.908,96.5,-75.098957
832,0.908,2.008,96.5,-75.091121
833,0.908,2.108,96.5,-75.080487
834,0.908,2.208,96.5,-75.06797900000001
835,0.908,2.308,96.5,-75.054273
836,0.908,2.408,96.5,-75.039864
837,0.908,2.508,96.5,-75.025118
838,0.908,2.608,96.5,-75.010305
839,0.908,2.708,96.5,-74.995622
840,1.008,0.808,96.5,-74.03912700000001
841,1.008,0.908,96.5,-74.51095600000001
842,1.008,1.008,96.5,-74.829435
843,1.008,1.108,96.5,-75.044911
844,1.008,1.208,96.5,-75.190111
845,1.008,1.308,96.5,-75.286805
846,1.008,1.408,96.5,-75.34970899999999
847,1.008,1.508,96.5,-75.388908
848,1.008,1.608,96.5,-75.41139
849,1.008,1.708,96.5,-75.422055
850,1.008,1.808,96.5,-75.424373
851,1.008,1.908,96.5,-75.42081999999999
852,1.008,2.008,96.5,-75.413175
853,1.008,2.108,96.5,-75.40271899999999
854,1.008,2.208,96.5,-75.39037900000001
855,1.008,2.308,96.5,-75.37683299999999
856,1.008,2.408,96.5,-75.362575
857,1.008,2.508,96.5,-75.347973
858,1.008,2.608,96.5,-75.333297
859,1.008,2.708,96.5,-75.318744
860,1.108,0.808,96.5,-74.25284599999999
861,1.108,0.908,96.5,-74.725697
862,1.108,1.008,96.5,-75.044911
863,1.108,1.108,96.5,-75.26090500000001
864,1.108,1.208,96.5,-75.40648
865,1.108,1.308,96.5,-75.503461
866,1.108,1.408,96.5,-75.566599
867,1.108,1.508,96.5,-75.605999
868,1.108,1.608,96.5,-75.62865699999999
869,1.108,1.708,96.5,-75.639482
870,1.108,1.808,96.5,-75.641947
871,1.108,1.908,96.5,-75.638533
872,1.108,2.008,96.5,-75.63101999999999
873,1.108,2.108,96.5,-75.620692
874,1.108,2.208,96.5,-75.608478
875,1.108,2.308,96.5,-75.595057
876,1.108,2.408,96.5,-75.580925
877,1.108,2.508,96.5,-75.566447
878,1.108,2.608,96.5,-75.55189200000001
879,1.108,2.708,96.5,-75.53745699999999
880,1.208,0.808,96.5,-74.396695
881,1.208,0.908,96.5,-74.87034399999999
882,1.208,1.008,96.5,-75.190111
883,1.208,1.108,96.5,-75.40648
884,1.208,1.208,96.5,-75.552313
885,1.208,1.308,96.5,-75.649478
886,1.208,1.408,96.5,-75.71276
887,1.208,1.508,96.5,-75.752276
888,1.208,1.608,96.5,-75.775037
889,1.208,1.708,96.5,-75.785954
890,1.208,1.808,96.5,-75.78850600000001
891,1.208,1.908,96.5,-75.785176
892,1.208,2.008,96.5,-75.77774699999999
893,1.208,2.108,96.5,-75.767507
894,1.208,2.208,96.5,-75.755385
895,1.208,2.308,96.5,-75.74206
896,1.208,2.408,96.5,-75.728027
897,1.208,2.508,96.5,-75.713652
898,1.208,2.608,96.5,-75.699201
899,1.208,2.708,96.5,-75.68486899999999
900,1.308,0.808,96.5,-74.492301
901,1.308,0.908,96.5,-74.966597
902,1.308,1.008,96.5,-75.286805
903,1.308,1.108,96.5,-75.503461
904,1.308,1.208,96.5,-75.649478
905,1.308,1.308,96.5,-75.74676600000001
906,1.308,1.408,96.5,-75.810132
907,1.308,1.508,96.5,-75.849713
908,1.308,1.608,96.5,-75.872525
909,1.308,1.708,96.5,-75.883488
910,1.308,1.808,96.5,-75.886083
911,1.308,1.908,96.5,-75.882799
912,1.308,2.008,96.5,-75.87541999999999
913,1.308,2.108,96.5,-75.865235
914,1.308,2.208,96.5,-75.853177
915,1.308,2.308,96.5,-75.839922
916,1.308,2.408,96.5,-75.825968
917,1.308,2.508,96.5,-75.811676
918,1.308,2.608,96.5,-75.797313
919,1.308,2.708,96.5,-75.78307
920,1.408,0.808,96.5,-74.55429000000001
921,1.408,0.908,96.5,-75.029133
922,1.408,1.008,96.5,-75.34970899999999
923,1.408,1.108,96.5,-75.566599
924,1.408,1.208,96.5,-75.71276
925,1.408,1.308,96.5,-75.810132
926,1.408,1.408,96.5,-75.873548
927,1.408,1.508,96.5,-75.913159
928,1.408,1.608,96.5,-75.935991
929,1.408,1.708,96.5,-75.946969
930,1.408,1.808,96.5,-75.94958000000001
931,1.408,1.908,96.5,-75.946314
932,1.408,2.008,96.5,-75.93896099999999
933,1.408,2.108,96.5,-75.92881
934,1.408,2.208,96.5,-75.916794
935,1.408,2.308,96.5,-75.903592
936,1.408,2.408,96.5,-75.889698
937,1.408,2.508,96.5,-75.875474
938,1.408,2.608,96.5,-75.861184
939,1.408,2.708,96.5,-75.84701700000001
940,1.508,0.808,96.5,-74.59269499999999
941,1.508,0.908,96.5,-75.068013
942,1.508,1.008,96.5,-75.388908
943,1.508,1.108,96.5,-75.605999
944,1.508,1.208,96.5,-75.752276
945,1.508,1.308,96.5,-75.849713
946,1.508,1.408,96.5,-75.913159
947,1.508,1.508,96.5,-75.95278
948,1.508,1.608,96.5,-75.975613
949,1.508,1.708,96.5,-75.986589
950,1.508,1.808,96.5,-75.989198
951,1.508,1.908,96.5,-75.985934
952,1.508,2.008,96.5,-75.97859
953,1.508,2.108,96.5,-75.968457
954,1.508,2.208,96.5,-75.95647
955,1.508,2.308,96.5,-75.943306
956,1.508,2.408,96.5,-75.92945999999999
957,1.508,2.508,96.5,-75.91529200000001
958,1.508,2.608,96.5,-75.901062
959,1.508,2.708,96.5,-75.88696
960,1.608,0.808,96.5,-74.614479
961,1.608,0.908,96.5,-75.090214
962,1.608,1.008,96.5,-75.41139
963,1.608,1.108,96.5,-75.62865699999999
964,1.608,1.208,96.5,-75.775037
965,1.608,1.308,96.5,-75.872525
966,1.608,1.408,96.5,-75.935991
967,1.608,1.508,96.5,-75.975613
968,1.608,1.608,96.5,-75.998437
969,1.608,1.708,96.5,-76.0094
970,1.608,1.808,96.5,-76.01199799999999
971,1.608,1.908,96.5,-76.008728
972,1.608,2.008,96.5,-76.001384
973,1.608,2.108,96.5,-75.99126
974,1.608,2.208,96.5,-75.979291
975,1.608,2.308,96.5,-75.96615600000001
976,1.608,2.408,96.5,-75.952348
977,1.608,2.508,96.5,-75.938225
978,1.608,2.608,96.5,-75.924048
979,1.608,2.708,96.5,-75.910001
980,1.708,0.808,96.5,-74.624523
981,1.708,0.908,96.5,-75.100627
982,1.708,1.008,96.5,-75.422055
983,1.708,1.108,96.5,-75.639482
984,1.708,1.208,96.5,-75.785954
985,1.708,1.308,96.5,-75.883488
986,1.708,1.408,96.5,-75.946969
987,1.708,1.508,96.5,-75.986589
988,1.708,1.608,96.5,-76.0094
989,1.708,1.708,96.5,-76.020347
990,1.708,1.808,96.5,-76.02293
991,1.708,1.908,96.5,-76.019648
992,1.708,2.008,96.5,-76.012299
993,1.708,2.108,96.5,-76.002179
994,1.708,2.208,96.5,-75.990224
995,1.708,2.308,96.5,-75.977112
996,1.708,2.408,96.5,-75.963335
997,1.708,2.508,96.5,-75.94925
998,1.708,2.608,96.5,-75.93511600000001
999,1.708,2.708,96.5,-75.921116
1000,1.808,0.808,96.5,-74.626286
1001,1.808,0.908,96.5,-75.102717
1002,1.808,1.008,96.5,-75.424373
1003,1.808,1.108,96.5,-75.641947
1004,1.808,1.208,96.5,-75.78850600000001
1005,1.808,1.308,96.5,-75.886083
1006,1.808,1.408,96.5,-75.94958000000001
1007,1.808,1.508,96.5,-75.989198
1008,1.808,1.608,96.5,-76.01199799999999
1009,1.808,1.708,96.5,-76.02293
1010,1.808,1.808,96.5,-76.02549599999999
1011,1.808,1.908,96.5,-76.022203
1012,1.808,2.008,96.5,-76.014849
1013,1.808,2.108,96.5,-76.004731
1014,1.808,2.208,96.5,-75.992786
1015,1.808,2.308,96.5,-75.979692
1016,1.808,2.408,96.5,-75.965941
1017,1.808,2.508,96.5,-75.95188900000001
1018,1.808,2.608,96.5,-75.937791
1019,1.808,2.708,96.5,-75.923831
1020,1.908,0.808,96.5,-74.622235
1021,1.908,0.908,96.5,-75.098957
1022,1.908,1.008,96.5,-75.42081999999999
1023,1.908,1.108,96.5,-75.638533
1024,1.908,1.208,96.5,-75.785176
1025,1.908,1.308,96.5,-75.882799
1026,1.908,1.408,96.5,-75.946314
1027,1.908,1.508,96.5,-75.985934
1028,1.908,1.608,96.5,-76.008728
1029,1.908,1.708,96.5,-76.019648
1030,1.908,1.808,96.5,-76.022203
1031,1.908,1.908,96.5,-76.018901
1032,1.908,2.008,96.5,-76.011542
1033,1.908,2.108,96.5,-76.001427
1034,1.908,2.208,96.5,-75.989491
1035,1.908,2.308,96.5,-75.976414
1036,1.908,2.408,96.5,-75.962685
1037,1.908,2.508,96.5,-75.94865899999999
1038,1.908,2.608,96.5,-75.93459200000001
1039,1.908,2.708,96.5,-75.920665
1040,2.008,0.808,96.5,-74.614137
1041,2.008,0.908,96.5,-75.091121
1042,2.008,1.008,96.5,-75.413175
1043,2.008,1.108,96.5,-75.63101999999999
1044,2.008,1.208,96.5,-75.77774699999999
1045,2.008,1.308,96.5,-75.87541999999999
1046,2.008,1.408,96.5,-75.93896099999999
1047,2.008,1.508,96.5,-75.97859
1048,2.008,1.608,96.5,-76.001384
1049,2.008,1.708,96.5,-76.012299
1050,2.008,1.808,96.5,-76.014849
1051,2.008,1.908,96.5,-76.011542
1052,2.008,2.008,96.5,-76.004184
1053,2.008,2.108,96.5,-75.994073
1054,2.008,2.208,96.5,-75.982147
1055,2.008,2.308,96.5,-75.969084
1056,2.008,2.408,96.5,-75.955374
1057,2.008,2.508,96.5,-75.94137099999999
1058,2.008,2.608,96.5,-75.927329
1059,2.008,2.708,96.5,-75.913428
1060,2.108,0.808,96.5,-74.603267
1061,2.108,0.908,96.5,-75.080487
1062,2.108,1.008,96.5,-75.40271899999999
1063,2.108,1.108,96.5,-75.620692
1064,2.108,1.208,96.5,-75.767507
1065,2.108,1.308,96.5,-75.865235
1066,2.108,1.408,96.5,-75.92881
1067,2.108,1.508,96.5,-75.968457
1068,2.108,1.608,96.5,-75.99126
1069,2.108,1.708,96.5,-76.002179
1070,2.108,1.808,96.5,-76.004731
1071,2.108,1.908,96.5,-76.001427
1072,2.108,2.008,96.5,-75.994073
1073,2.108,2.108,96.5,-75.98396899999999
1074,2.108,2.208,96.5,-75.972054
1075,2.108,2.308,96.5,-75.959005
1076,2.108,2.408,96.5,-75.945311
1077,2.108,2.508,96.5,-75.931326
1078,2.108,2.608,96.5,-75.917303
1079,2.108,2.708,96.5,-75.903423
1080,2.208,0.808,96.5,-74.590546
1081,2.208,0.908,96.5,-75.06797900000001
1082,2.208,1.008,96.5,-75.39037900000001
1083,2.208,1.108,96.5,-75.608478
1084,2.208,1.208,96.5,-75.755385
1085,2.208,1.308,96.5,-75.853177
1086,2.208,1.408,96.5,-75.916794
1087,2.208,1.508,96.5,-75.95647
1088,2.208,1.608,96.5,-75.979291
1089,2.208,1.708,96.5,-75.990224
1090,2.208,1.808,96.5,-75.992786
1091,2.208,1.908,96.5,-75.989491
1092,2.208,2.008,96.5,-75.982147
1093,2.208,2.108,96.5,-75.972054
1094,2.208,2.208,96.5,-75.96015
1095,2.208,2.308,96.5,-75.947114
1096,2.208,2.408,96.5,-75.93343399999999
1097,2.208,2.508,96.5,-75.919464
1098,2.208,2.608,96.5,-75.905456
1099,2.208,2.708,96.5,-75.89159000000001
1100,2.308,0.808,96.5,-74.576647
1101,2.308,0.908,96.5,-75.054273
1102,2.308,1.008,96.5,-75.37683299999999
1103,2.308,1.108,96.5,-75.595057
1104,2.308,1.208,96.5,-75.74206
1105,2.308,1.308,96.5,-75.839922
1106,2.308,1.408,96.5,-75.903592
1107,2.308,1.508,96.5,-75.943306
1108,2.308,1.608,96.5,-75.96615600000001
1109,2.308,1.708,96.5,-75.977112
1110,2.308,1.808,96.5,-75.979692
1111,2.308,1.908,96.5,-75.976414
1112,2.308,2.008,96.5,-75.969084
1113,2.308,2.108,96.5,-75.959005
1114,2.308,2.208,96.5,-75.947114
1115,2.308,2.308,96.5,-75.93409
1116,2.308,2.408,96.5,-75.920422
1117,2.308,2.508,96.5,-75.906462
1118,2.308,2.608,96.5,-75.892464
1119,2.308,2.708,96.5,-75.878608
1120,2.408,0.808,96.5,-74.562061
1121,2.408,0.908,96.5,-75.039864
1122,2.408,1.008,96.5,-75.362575
1123,2.408,1.108,96.5,-75.580925
1124,2.408,1.208,96.5,-75.728027
1125,2.408,1.308,96.5,-75.825968
1126,2.408,1.408,96.5,-75.889698
1127,2.408,1.508,96.5,-75.92945999999999
1128,2.408,1.608,96.5,-75.952348
1129,2.408,1.708,96.5,-75.963335
1130,2.408,1.808,96.5,-75.965941
1131,2.408,1.908,96.5,-75.962685
1132,2.408,2.008,96.5,-75.955374
1133,2.408,2.108,96.5,-75.945311
1134,2.408,2.208,96.5,-75.93343399999999
1135,2.408,2.308,96.5,-75.920422
1136,2.408,2.408,96.5,-75.906763
1137,2.408,2.508,96.5,-75.892811
1138,2.408,2.608,96.5,-75.87881999999999
1139,2.408,2.708,96.5,-75.864968
1140,2.508,0.808,96.5,-74.54715300000001
1141,2.508,0.908,96.5,-75.025118
1142,2.508,1.008,96.5,-75.347973
1143,2.508,1.108,96.5,-75.566447
1144,2.508,1.208,96.5,-75.713652
1145,2.508,1.308,96.5,-75.811676
1146,2.508,1.408,96.5,-75.875474
1147,2.508,1.508,96.5,-75.91529200000001
1148,2.508,1.608,96.5,-75.938225
1149,2.508,1.708,96.5,-75.94925
1150,2.508,1.808,96.5,-75.95188900000001
1151,2.508,1.908,96.5,-75.94865899999999
1152,2.508,2.008,96.5,-75.94137099999999
1153,2.508,2.108,96.5,-75.931326
1154,2.508,2.208,96.5,-75.919464
1155,2.508,2.308,96.5,-75.906462
1156,2.508,2.408,96.5,-75.892811
1157,2.508,2.508,96.5,-75.878865
1158,2.508,2.608,96.5,-75.864876
1159,2.508,2.708,96.5,-75.851026
1160,2.608,0.808,96.5,-74.532191
1161,2.608,0.908,96.5,-75.010305
1162,2.608,1.008,96.5,-75.333297
1163,2.608,1.108,96.5,-75.55189200000001
1164,2.608,1.208,96.5,-75.699201
1165,2.608,1.308,96.5,-75.797313
1166,2.608,1.408,96.5,-75.861184
1167,2.608,1.508,96.5,-75.901062
1168,2.608,1.608,96.5,-75.924048
1169,2.608,1.708,96.5,-75.93511600000001
1170,2.608,1.808,96.5,-75.937791
1171,2.608,1.908,96.5,-75.93459200000001
1172,2.608,2.008,96.5,-75.927329
1173,2.608,2.108,96.5,-75.917303
1174,2.608,2.208,96.5,-75.905456
1175,2.608,2.308,96.5,-75.892464
1176,2.608,2.408,96.5,-75.87881999999999
1177,2.608,2.508,96.5,-75.864876
1178,2.608,2.608,96.5,-75.850888
1179,2.608,2.708,96.5,-75.837036
1180,2.708,0.808,96.5,-74.517372
1181,2.708,0.908,96.5,-74.995622
1182,2.708,1.008,96.5,-75.318744
1183,2.708,1.108,96.5,-75.53745699999999
1184,2.708,1.208,96.5,-75.68486899999999
1185,2.708,1.308,96.5,-75.78307
1186,2.708,1.408,96.5,-75.84701700000001
1187,2.708,1.508,96.5,-75.88696
1188,2.708,1.608,96.5,-75.910001
1189,2.708,1.708,96.5,-75.921116
1190,2.708,1.808,96.5,-75.923831
1191,2.708,1.908,96.5,-75.920665
1192,2.708,2.008,96.5,-75.913428
1193,2.708,2.108,96.5,-75.903423
1194,2.708,2.208,96.5,-75.89159000000001
1195,2.708,2.308,96.5,-75.878608
1196,2.708,2.408,96.5,-75.864968
1197,2.708,2.508,96.5,-75.851026
1198,2.708,2.608,96.5,-75.837036
1199,2.708,2.708,96.5,-75.82318000000001
1200,0.808,0.808,97.5,-73.256117
1201,0.808,0.908,97.5,-73.724869
1202,0.808,1.008,97.5,-74.04092
1203,0.808,1.108,97.5,-74.254529
1204,0.808,1.208,97.5,-74.398267
1205,0.808,1.308,97.5,-74.49376
1206,0.808,1.408,97.5,-74.555635
1207,0.808,1.508,97.5,-74.59392700000001
1208,0.808,1.608,97.5,-74.615597
1209,0.808,1.708,97.5,-74.62553
1210,0.808,1.808,97.5,-74.627183
1211,0.808,1.908,97.5,-74.623023
1212,0.808,2.008,97.5,-74.61482
1213,0.808,2.108,97.5,-74.603849
1214,0.808,2.208,97.5,-74.591033
1215,0.808,2.308,97.5,-74.577045
1216,0.808,2.408,97.5,-74.56237800000001
1217,0.808,2.508,97.5,-74.547397
1218,0.808,2.608,97.5,-74.53237
1219,0.808,2.708,97.5,-74.517495
1220,0.908,0.808,97.5,-73.724869
1221,0.908,0.908,97.5,-74.19529399999999
1222,0.908,1.008,97.5,-74.512688
1223,0.908,1.108,97.5,-74.727331
1224,0.908,1.208,97.5,-74.871874
1225,0.908,1.308,97.5,-74.968018
1226,0.908,1.408,97.5,-75.030443
1227,0.908,1.508,97.5,-75.069211
1228,0.908,1.608,97.5,-75.0913
1229,0.908,1.708,97.5,-75.101602
1230,0.908,1.808,97.5,-75.103583
1231,0.908,1.908,97.5,-75.099715
1232,0.908,2.008,97.5,-75.091774
1233,0.908,2.108,97.5,-75.081039
1234,0.908,2.208,97.5,-75.068436
1235,0.908,2.308,97.5,-75.054642
1236,0.908,2.408,97.5,-75.040152
1237,0.908,2.508,97.5,-75.02533199999999
1238,0.908,2.608,97.5,-75.01045400000001
1239,0.908,2.708,97.5,-74.995716
1240,1.008,0.808,97.5,-74.04092
1241,1.008,0.908,97.5,-74.512688
1242,1.008,1.008,97.5,-74.831092
1243,1.008,1.108,97.5,-75.04648
1244,1.008,1.208,97.5,-75.19158399999999
1245,1.008,1.308,97.5,-75.288174
1246,1.008,1.408,97.5,-75.350972
1247,1.008,1.508,97.5,-75.390063
1248,1.008,1.608,97.5,-75.412436
1249,1.008,1.708,97.5,-75.422993
1250,1.008,1.808,97.5,-75.425203
1251,1.008,1.908,97.5,-75.421545
1252,1.008,2.008,97.5,-75.413797
1253,1.008,2.108,97.5,-75.403242
1254,1.008,2.208,97.5,-75.39080899999999
1255,1.008,2.308,97.5,-75.377175
1256,1.008,2.408,97.5,-75.362837
1257,1.008,2.508,97.5,-75.348164
1258,1.008,2.608,97.5,-75.333424
1259,1.008,2.708,97.5,-75.318816
1260,1.108,0.808,97.5,-74.254529
1261,1.108,0.908,97.5,-74.727331
1262,1.108,1.008,97.5,-75.04648
1263,1.108,1.108,97.5,-75.262394
1264,1.108,1.208,97.5,-75.40788
1265,1.108,1.308,97.5,-75.504765
1266,1.108,1.408,97.5,-75.567803
1267,1.108,1.508,97.5,-75.6071
1268,1.108,1.608,97.5,-75.629655
1269,1.108,1.708,97.5,-75.640375
1270,1.108,1.808,97.5,-75.642736
1271,1.108,1.908,97.5,-75.63922
1272,1.108,2.008,97.5,-75.63160699999999
1273,1.108,2.108,97.5,-75.621183
1274,1.108,2.208,97.5,-75.608879
1275,1.108,2.308,97.5,-75.595373
1276,1.108,2.408,97.5,-75.581163
1277,1.108,2.508,97.5,-75.566616
1278,1.108,2.608,97.5,-75.551999
1279,1.108,2.708,97.5,-75.537511
1280,1.208,0.808,97.5,-74.398267
1281,1.208,0.908,97.5,-74.871874
1282,1.208,1.008,97.5,-75.19158399999999
1283,1.208,1.108,97.5,-75.40788
1284,1.208,1.208,97.5,-75.553632
1285,1.208,1.308,97.5,-75.65070899999999
1286,1.208,1.408,97.5,-75.713898
1287,1.208,1.508,97.5,-75.75331800000001
1288,1.208,1.608,97.5,-75.775981
1289,1.208,1.708,97.5,-75.786799
1290,1.208,1.808,97.5,-75.789252
1291,1.208,1.908,97.5,-75.785824
1292,1.208,2.008,97.5,-75.7783
1293,1.208,2.108,97.5,-75.767967
1294,1.208,2.208,97.5,-75.755758
1295,1.208,2.308,97.5,-75.742351
1296,1.208,2.408,97.5,-75.72824399999999
1297,1.208,2.508,97.5,-75.713803
1298,1.208,2.608,97.5,-75.69929300000001
1299,1.208,2.708,97.5,-75.68491
1300,1.308,0.808,97.5,-74.49376
1301,1.308,0.908,97.5,-74.968018
1302,1.308,1.008,97.5,-75.288174
1303,1.308,1.108,97.5,-75.504765
1304,1.308,1.208,97.5,-75.65070899999999
1305,1.308,1.308,97.5,-75.747917
1306,1.308,1.408,97.5,-75.811198
1307,1.308,1.508,97.5,-75.850689
1308,1.308,1.608,97.5,-75.87340999999999
1309,1.308,1.708,97.5,-75.88428
1310,1.308,1.808,97.5,-75.886782
1311,1.308,1.908,97.5,-75.883404
1312,1.308,2.008,97.5,-75.875934
1313,1.308,2.108,97.5,-75.865662
1314,1.308,2.208,97.5,-75.853521
1315,1.308,2.308,97.5,-75.840189
1316,1.308,2.408,97.5,-75.826165
1317,1.308,2.508,97.5,-75.81181
1318,1.308,2.608,97.5,-75.797391
1319,1.308,2.708,97.5,-75.78309899999999
1320,1.408,0.808,97.5,-74.555635
1321,1.408,0.908,97.5,-75.030443
1322,1.408,1.008,97.5,-75.350972
1323,1.408,1.108,97.5,-75.567803
1324,1.408,1.208,97.5,-75.713898
1325,1.408,1.308,97.5,-75.811198
1326,1.408,1.408,97.5,-75.87453599999999
1327,1.408,1.508,97.5,-75.91406500000001
1328,1.408,1.608,97.5,-75.936813
1329,1.408,1.708,97.5,-75.947704
1330,1.408,1.808,97.5,-75.95022800000001
1331,1.408,1.908,97.5,-75.946875
1332,1.408,2.008,97.5,-75.939436
1333,1.408,2.108,97.5,-75.929202
1334,1.408,2.208,97.5,-75.917109
1335,1.408,2.308,97.5,-75.903834
